index,tempo,duration_m,time_signature,energy,n_unique_chords,n_difficult_chords,chord_per_min
406,68.534,3.68845,4.0,0.543,28,8,7.591264623351273
407,118.393,3.811783333333333,3.0,0.445,6,6,1.5740663818772491
408,95.988,4.50555,4.0,0.801,10,0,2.219484857564559
409,124.038,4.139333333333334,4.0,0.582,3,0,0.7247543887904654
410,164.036,4.797116666666667,4.0,0.917,7,2,1.4592098725970808
411,76.724,3.4588666666666668,3.0,0.604,9,4,2.60200836497504
412,141.917,4.087783333333333,4.0,0.299,4,1,0.9785254437001308
413,99.953,3.384,4.0,0.417,3,0,0.8865248226950355
414,124.949,3.4057833333333334,4.0,0.78,7,1,2.0553274577067437
415,77.078,4.812216666666667,4.0,0.335,17,11,3.5326755168269646
416,86.327,7.478666666666667,4.0,0.62,6,0,0.8022820467106435
417,78.068,2.83445,4.0,0.851,4,1,1.4112085236994831
418,177.734,5.65,3.0,0.55,9,3,1.5929203539823007
419,107.849,4.899333333333333,4.0,0.568,9,3,1.8369846237583347
420,96.005,1.4410333333333334,4.0,0.455,44,40,30.533644838194814
421,72.953,3.1412166666666668,4.0,0.0206,3,0,0.9550439585510921
422,178.539,4.099333333333333,3.0,0.434,7,5,1.707594730850545
423,93.716,4.1226666666666665,4.0,0.175,9,0,2.183053040103493
424,83.886,3.203333333333333,4.0,0.356,7,1,2.1852237252861606
425,120.794,3.12045,4.0,0.391,5,0,1.6023329968434041
426,90.831,3.7513333333333336,4.0,0.411,77,61,20.52603518748889
427,128.606,3.8111166666666665,4.0,0.934,14,8,3.6734640328512644
428,93.986,2.7446833333333336,4.0,0.769,30,19,10.93022267292523
429,172.312,3.103333333333333,4.0,0.392,10,4,3.22234156820623
430,138.002,3.6595500000000003,4.0,0.225,8,4,2.186061127734284
431,113.33,3.5471166666666667,4.0,0.939,3,0,0.8457573522156493
432,145.302,4.2635499999999995,4.0,0.474,11,8,2.5800096163994795
433,122.207,4.592,4.0,0.351,3,0,0.6533101045296168
434,123.419,4.34845,4.0,0.429,17,4,3.9094389955041455
435,173.556,4.2204500000000005,4.0,0.493,29,17,6.871305192574251
436,138.51,4.116216666666667,4.0,0.481,4,1,0.9717661444773313
437,112.704,3.5533333333333332,5.0,0.427,10,6,2.8142589118198873
438,76.968,2.8114166666666667,4.0,0.5,5,3,1.7784628153066366
439,129.973,6.016,4.0,0.397,8,4,1.3297872340425532
440,153.119,5.001783333333334,4.0,0.629,3,3,0.5997860762994531
441,175.924,3.4002166666666667,4.0,0.714,5,2,1.4704945273095342
442,71.912,3.752216666666667,4.0,0.535,5,1,1.3325456507930866
443,127.099,3.6311166666666663,4.0,0.605,10,4,2.7539737546301186
444,81.42,3.3068833333333334,4.0,0.192,14,4,4.233593564937781
445,109.994,3.94545,4.0,0.556,10,10,2.5345651319874793
446,119.416,2.45,4.0,0.26,11,7,4.489795918367347
447,79.785,4.358883333333334,4.0,0.532,4,1,0.9176662218534563
448,115.0,4.75,4.0,0.654,12,3,2.526315789473684
449,149.849,4.728466666666667,3.0,0.267,5,0,1.0574252400355295
450,76.497,3.086,4.0,0.104,12,4,3.8885288399222295
451,86.813,3.1719999999999997,4.0,0.315,5,0,1.5762925598991173
452,136.022,4.6466666666666665,4.0,0.647,17,6,3.658536585365854
453,118.984,3.921116666666667,4.0,0.741,6,0,1.530176352824663
454,113.542,3.6708,4.0,0.485,2,0,0.5448403617740002
455,138.178,4.92555,4.0,0.417,5,0,1.0151150632924242
456,160.068,3.0158666666666667,4.0,0.614,5,0,1.6578982271541625
457,172.332,3.8728833333333332,4.0,0.263,3,0,0.7746166723328441
458,161.026,2.8082166666666666,4.0,0.752,23,10,8.190251227053944
459,174.567,4.4062166666666664,3.0,0.0348,59,50,13.390172218796927
460,135.975,4.5648833333333325,4.0,0.381,7,3,1.5334455426024034
461,83.391,2.6606666666666663,3.0,0.182,8,3,3.0067652217489353
462,105.64,7.128216666666666,4.0,0.236,17,14,2.384888225900354
463,159.885,3.096883333333333,4.0,0.812,10,9,3.2290528649771546
464,147.125,6.522933333333333,4.0,0.508,6,2,0.9198315686194352
465,120.046,3.4671000000000003,4.0,0.373,6,2,1.7305529116552738
466,135.448,3.7268833333333333,4.0,0.941,4,1,1.073282859225537
467,64.934,2.03145,4.0,0.308,2,0,0.9845184474144084
468,125.053,6.690216666666667,4.0,0.0812,7,4,1.046303931362462
469,132.071,3.9111166666666666,4.0,0.477,8,3,2.045451639983466
470,76.379,3.9753333333333334,4.0,0.263,4,0,1.006204930404159
471,159.992,3.05,4.0,0.526,19,14,6.229508196721312
472,165.755,2.8362166666666666,4.0,0.745,5,0,1.7629118602833587
473,108.826,2.566666666666667,4.0,0.0828,4,2,1.5584415584415583
474,79.34,3.10045,4.0,0.206,5,2,1.6126691286748698
475,111.037,5.711333333333333,4.0,0.842,8,2,1.4007237072487453
476,109.993,4.012883333333333,4.0,0.621,4,3,0.9967895071291217
477,123.091,5.02,4.0,0.593,19,6,3.7848605577689245
478,127.67,5.059783333333333,4.0,0.677,7,1,1.3834584484842896
479,68.739,4.102666666666667,4.0,0.197,32,27,7.7998050048748775
480,100.836,4.391333333333334,4.0,0.201,9,3,2.0494914224988614
481,79.776,2.6548833333333333,4.0,0.282,4,1,1.5066575430182119
482,139.926,4.548383333333334,4.0,0.478,5,0,1.0992916897212561
483,174.152,4.354,4.0,0.574,32,27,7.349563619660082
484,118.019,4.999666666666667,4.0,0.828,11,8,2.200146676445096
485,76.667,2.2239999999999998,4.0,0.0994,18,11,8.093525179856115
486,117.089,3.602,5.0,0.787,5,1,1.38811771238201
487,175.891,3.402216666666667,1.0,0.124,4,0,1.175704075284251
488,131.253,6.568883333333333,4.0,0.365,7,0,1.0656301299307596
489,113.072,3.1148833333333332,4.0,0.496,6,0,1.9262358675819855
490,83.966,4.251116666666666,4.0,0.2,5,2,1.1761615575515454
491,151.728,4.688716666666666,4.0,0.667,6,1,1.2796678550989433
492,109.923,4.27815,3.0,0.155,7,3,1.6362212638640534
493,120.151,4.296666666666667,4.0,0.492,3,2,0.6982156710628393
494,107.049,1.6371166666666668,4.0,0.664,11,5,6.7191301780569495
495,115.125,2.15,4.0,0.2,5,0,2.3255813953488373
496,101.987,2.8702166666666664,4.0,0.621,6,2,2.090434520042041
497,94.887,8.31845,4.0,0.389,98,85,11.781040939117263
498,177.624,2.4762166666666667,4.0,0.292,20,14,8.07683764883256
499,71.772,3.35475,4.0,0.0279,2,0,0.5961696102541173
500,113.088,2.265333333333333,4.0,0.573,7,2,3.090052972336669
501,73.104,2.167333333333333,4.0,0.498,16,8,7.382343894186405
502,77.599,2.9553833333333333,3.0,0.43,14,6,4.737118140342765
503,147.267,3.1593333333333335,4.0,0.868,8,3,2.5321797847647183
504,114.66,10.77065,4.0,0.423,4,0,0.37137962889890586
505,100.812,3.8448833333333337,4.0,0.884,12,8,3.121030980567247
506,141.893,4.883783333333333,4.0,0.67,5,1,1.0237964419660988
507,118.028,3.6923833333333334,4.0,0.351,3,0,0.8124833553757058
508,88.054,4.54545,4.0,0.476,16,11,3.5200035200035202
509,80.126,3.6513333333333335,4.0,0.449,7,7,1.91710790578784
510,116.905,3.6811166666666666,4.0,0.729,5,0,1.358283491875201
511,77.349,3.1387333333333336,3.0,0.116,18,13,5.73479747668911
512,140.71,4.812,4.0,0.758,15,0,3.1172069825436406
513,105.435,5.309783333333333,4.0,0.828,20,12,3.7666320345776825
514,90.097,3.4701333333333335,4.0,0.722,4,0,1.152693460385768
515,120.919,4.687116666666666,4.0,0.701,11,5,2.346858587546715
516,97.028,3.4233333333333333,4.0,0.5,3,1,0.8763388510223953
517,167.06,4.3722166666666675,4.0,0.682,8,3,1.8297354888633908
518,92.988,1.9027833333333333,4.0,0.615,6,6,3.1532754648891537
519,95.946,4.3197833333333335,4.0,0.512,12,5,2.7779171023238045
520,156.344,4.912883333333334,4.0,0.48,10,10,2.035464577827684
521,99.753,3.57,4.0,0.647,11,6,3.081232492997199
522,99.978,4.038666666666667,4.0,0.612,7,0,1.733245295477055
523,94.071,3.308883333333333,4.0,0.732,7,1,2.1155173195388173
524,155.921,4.591116666666666,4.0,0.912,9,4,1.9603074052427334
525,133.898,3.5126666666666666,4.0,0.88,33,22,9.394572025052192
526,123.941,3.0548333333333333,4.0,0.793,4,1,1.3094004037317912
527,124.054,3.552416666666667,4.0,0.574,14,11,3.9409791456520207
528,68.837,4.906666666666666,4.0,0.166,2,0,0.40760869565217395
529,136.571,4.69355,4.0,0.532,16,12,3.4089335364489566
530,86.058,2.4817833333333335,4.0,0.501,6,4,2.417616364576548
531,95.05,4.39,3.0,0.448,6,2,1.3667425968109341
532,110.976,3.9393333333333334,4.0,0.421,15,8,3.807750888475207
533,92.033,4.067116666666666,4.0,0.457,12,5,2.950493183131375
534,114.045,3.5959999999999996,4.0,0.759,15,11,4.171301446051168
535,111.202,3.6748666666666665,4.0,0.308,5,0,1.3605935816265444
536,85.492,2.965316666666667,4.0,0.138,5,1,1.686160556208162
537,110.011,4.0022166666666665,4.0,0.267,4,0,0.9994461402639371
538,138.077,4.230883333333334,4.0,0.453,7,4,1.654500833159348
539,78.784,2.4137833333333334,4.0,0.448,26,22,10.771472170244499
540,143.452,5.45,4.0,0.558,4,1,0.7339449541284403
541,102.963,3.64805,4.0,0.452,3,0,0.8223571497101191
542,75.099,2.116,4.0,0.809,2,0,0.9451795841209829
543,173.8,4.254883333333334,4.0,0.535,13,10,3.055312914964374
544,102.623,3.784883333333333,3.0,0.268,7,5,1.8494625549884849
545,87.5,2.8705833333333337,4.0,0.81,26,23,9.057392516039132
546,180.071,4.1363666666666665,4.0,0.458,14,10,3.3846129050454907
547,110.008,1.7462833333333334,5.0,0.0965,7,0,4.008513318762706
548,90.767,4.136216666666667,4.0,0.818,8,2,1.9341346560665342
549,127.714,8.016,1.0,0.15,32,9,3.992015968063872
550,113.253,4.013333333333334,4.0,0.805,2,0,0.4983388704318937
551,112.215,2.924,4.0,0.599,12,4,4.103967168262654
552,98.04,3.66445,4.0,0.878,93,77,25.378979110098378
553,96.432,3.0657833333333335,4.0,0.606,68,53,22.180301934796436
554,139.914,5.8264499999999995,3.0,0.564,4,1,0.6865243844879816
555,169.798,4.36355,4.0,0.956,3,0,0.6875136070401393
556,122.983,6.785116666666667,3.0,0.382,19,9,2.800246618210937
557,82.708,2.524,3.0,0.219,16,15,6.3391442155309035
558,132.41,5.6,4.0,0.739,3,0,0.5357142857142857
559,130.022,3.4128333333333334,4.0,0.188,5,0,1.4650583581579333
560,78.946,4.302216666666666,4.0,0.531,13,3,3.021698116862238
561,107.877,3.48155,4.0,0.782,9,5,2.5850555068863006
562,108.33,3.9266666666666667,4.0,0.313,9,3,2.2920203735144313
563,82.846,4.686983333333333,4.0,0.28,6,1,1.2801410999967997
564,75.734,4.297333333333333,4.0,0.441,22,15,5.119453924914676
565,120.125,3.6486666666666663,4.0,0.824,4,0,1.0962908825141606
566,85.341,3.7655499999999997,4.0,0.595,5,1,1.3278272762279084
567,80.017,4.06555,4.0,0.458,5,2,1.2298459003086912
568,120.991,4.990883333333333,4.0,0.202,9,3,1.803287995111086
569,102.819,3.4409833333333335,4.0,0.343,4,0,1.162458405785168
570,122.641,4.793783333333334,4.0,0.454,5,2,1.0430175192175977
571,135.071,3.4314833333333334,4.0,0.902,16,7,4.662706604043926
572,87.956,5.60245,4.0,0.422,8,4,1.427946701889352
573,102.02,4.00245,3.0,0.392,14,10,3.4978575622431265
574,131.011,4.655550000000001,4.0,0.681,13,3,2.792366100675537
576,115.741,3.3547833333333332,4.0,0.735,3,0,0.8942455300143576
577,128.518,2.0906666666666665,4.0,0.507,10,3,4.783163265306123
578,86.742,5.864883333333333,4.0,0.485,3,0,0.5115191265526737
579,142.14,3.53085,4.0,0.431,4,0,1.1328716881204242
580,103.982,3.36845,4.0,0.346,5,0,1.4843622437619677
581,135.981,4.11355,4.0,0.394,4,1,0.9723961055535972
582,114.033,4.252666666666666,4.0,0.659,5,1,1.175732873491143
583,67.882,3.07445,4.0,0.0418,24,23,7.806274292962969
584,105.33,2.7468833333333333,4.0,0.816,6,2,2.184293714694836
585,124.683,3.5091166666666664,4.0,0.592,13,5,3.7046360195110832
586,144.982,4.370516666666666,4.0,0.714,7,3,1.6016413009903483
587,78.442,5.52,4.0,0.512,8,0,1.4492753623188408
588,128.992,3.2951166666666665,4.0,0.943,12,3,3.6417526946440946
589,117.963,3.490666666666667,4.0,0.837,5,0,1.432391138273491
590,171.222,2.6822166666666667,3.0,0.295,21,15,7.829345131203668
591,119.992,3.955,4.0,0.473,4,0,1.011378002528445
592,159.914,3.69645,4.0,0.536,4,0,1.0821193307091939
593,141.284,3.8233333333333333,3.0,0.147,6,4,1.5693112467306016
594,137.453,2.816666666666667,4.0,0.782,6,2,2.130177514792899
595,158.066,4.175783333333333,4.0,0.882,4,2,0.9579041058164736
596,85.574,3.375783333333333,3.0,0.337,39,29,11.552874147728676
597,120.023,2.966666666666667,4.0,0.683,3,0,1.0112359550561798
598,66.98,4.5182166666666665,4.0,0.214,11,3,2.4345888680268395
599,180.013,2.5720666666666667,4.0,0.863,2,0,0.7775848215442834
600,119.336,4.3115499999999995,4.0,0.58,6,5,1.391610905590797
601,171.762,3.628816666666667,4.0,0.464,25,19,6.889298164231683
602,81.548,3.85555,4.0,0.574,4,0,1.037465471852265
603,135.956,8.387333333333334,4.0,0.524,3,0,0.35768221921945786
604,147.948,3.872983333333333,3.0,0.656,5,2,1.2909944530271669
605,113.818,3.4495833333333334,4.0,0.305,10,10,2.8989008334339896
606,76.968,2.8114166666666667,4.0,0.5,6,0,2.134155378367964
607,86.637,3.0177833333333335,4.0,0.146,14,9,4.639166717292493
608,170.163,3.3928166666666666,3.0,0.412,5,0,1.4737017915301447
609,150.071,3.784666666666667,4.0,0.656,8,2,2.113792496036639
610,130.367,3.5715500000000002,4.0,0.197,9,5,2.5199143229130208
611,139.256,3.3917833333333336,4.0,0.538,16,10,4.717282452200661
612,79.028,2.720883333333333,4.0,0.795,3,0,1.1025831072017054
613,117.287,3.2382166666666667,4.0,0.362,3,1,0.9264358468910356
614,79.367,3.146,4.0,0.181,41,31,13.032422123331214
615,108.625,2.9126666666666665,4.0,0.824,15,4,5.149919890135043
616,95.261,6.16,4.0,0.721,5,1,0.8116883116883117
617,104.06,4.30445,4.0,0.923,3,0,0.6969531531322236
618,130.044,3.7678833333333333,4.0,0.266,5,1,1.3270049939621273
619,161.989,2.7636666666666665,4.0,0.529,37,23,13.388011096369558
620,78.336,1.8718666666666666,1.0,0.0219,6,1,3.2053565068737093
621,171.863,2.87655,4.0,0.517,12,9,4.171663972467018
622,142.006,1.8026666666666666,4.0,0.649,3,1,1.6642011834319528
623,139.523,3.572666666666667,5.0,0.0801,13,4,3.638738570628848
624,121.059,2.891116666666667,4.0,0.361,6,1,2.075322683853413
625,119.93,3.252416666666667,4.0,0.889,5,4,1.5373184042634962
626,119.812,3.3514,4.0,0.406,13,10,3.878975950349108
627,90.937,4.516,4.0,0.86,10,10,2.2143489813994686
628,129.996,2.9939999999999998,4.0,0.76,10,3,3.3400133600534403
629,87.246,4.40155,4.0,0.848,22,17,4.9982392566255065
630,124.99,3.3331166666666667,4.0,0.787,2,0,0.6000390025351647
631,174.089,3.6784499999999998,4.0,0.895,7,1,1.902975438024168
632,91.455,4.483333333333333,4.0,0.938,4,0,0.8921933085501859
633,168.016,2.2255166666666666,4.0,0.922,13,10,5.841340213134029
634,127.861,3.50445,4.0,0.553,10,1,2.8535148168756868
635,158.037,2.228,4.0,0.647,42,34,18.850987432675044
636,139.028,4.752,3.0,0.407,6,5,1.2626262626262628
637,95.977,3.8952166666666668,4.0,0.652,3,0,0.7701753860504122
638,82.441,1.9728333333333334,4.0,0.134,11,2,5.575737095547858
639,149.312,4.8788833333333335,3.0,0.413,5,0,1.024824669579446
640,173.103,3.7786666666666666,4.0,0.229,8,2,2.117148906139732
641,114.016,5.228066666666667,4.0,0.581,4,1,0.7651011846316675
642,91.066,3.5077166666666666,4.0,0.491,9,7,2.5657716558254897
643,113.012,3.697,4.0,0.729,8,3,2.1639166892074653
644,84.581,4.405116666666667,4.0,0.345,11,1,2.4970961798211926
645,82.492,4.188883333333333,4.0,0.582,6,0,1.4323626423907725
646,150.191,5.512666666666666,4.0,0.463,2,0,0.36280082234853067
647,118.679,6.571116666666667,4.0,0.826,7,3,1.0652679529354472
648,77.355,4.581116666666667,4.0,0.162,21,17,4.584035187927252
649,118.961,2.9461166666666667,4.0,0.768,10,8,3.3942987096007737
650,174.088,5.700666666666667,4.0,0.32,4,2,0.7016723190270143
651,91.019,3.1580999999999997,4.0,0.32,4,0,1.2665843386846523
652,69.712,1.9901000000000002,4.0,0.000553,5,0,2.512436560976835
653,76.034,5.01245,4.0,0.0519,5,0,0.9975161847000967
654,76.995,3.534,4.0,0.18,13,8,3.6785512167515564
655,93.503,3.4377833333333334,4.0,0.322,10,7,2.908851149238608
656,145.045,3.506266666666667,4.0,0.321,9,4,2.5668327185610527
657,97.579,3.8918833333333334,5.0,0.357,8,8,2.055560075884426
658,150.076,2.85625,4.0,0.481,3,0,1.0503282275711159
659,91.954,3.822666666666667,4.0,0.949,14,13,3.662364841297523
660,110.0,3.7213166666666666,4.0,0.814,7,1,1.8810546446374268
661,114.949,2.7565166666666667,4.0,0.346,15,9,5.441650392101142
662,165.99,3.585183333333333,4.0,0.267,13,12,3.6260349308031667
663,105.435,5.309783333333333,4.0,0.828,6,0,1.1299896103733047
664,173.788,3.222,3.0,0.225,4,0,1.2414649286157666
665,99.939,2.9861999999999997,4.0,0.573,5,1,1.674368762976358
666,171.722,5.484666666666667,3.0,0.666,4,1,0.7293059438434424
667,136.748,4.532216666666667,4.0,0.265,5,1,1.1032129237716644
668,115.056,2.6686666666666667,4.0,0.8,9,3,3.372470647014739
669,108.705,3.6733333333333333,4.0,0.73,8,8,2.1778584392014517
670,176.808,3.0573333333333332,4.0,0.904,18,12,5.887483645878762
671,100.017,3.62845,4.0,0.563,3,0,0.826799322024556
672,125.166,2.9566666666666666,4.0,0.306,17,17,5.7497181510710265
673,127.994,4.877716666666667,3.0,0.437,3,0,0.6150418741009284
674,125.575,3.002216666666667,4.0,0.745,6,2,1.9985233133295952
675,82.64,7.1222166666666675,5.0,0.17,43,39,6.037446207056323
676,135.754,3.5900000000000003,4.0,0.705,14,5,3.8997214484679663
677,134.021,1.98555,4.0,0.391,2,0,1.0072775805192515
678,126.143,5.85955,4.0,0.893,8,0,1.365292556595643
679,157.99,4.1548,4.0,0.629,6,1,1.4441128333493791
680,73.894,4.260133333333333,4.0,0.175,5,0,1.1736721855340992
681,82.974,2.0253666666666668,4.0,0.434,5,2,2.4686887970902385
682,170.426,4.196883333333333,3.0,0.162,35,31,8.339521787993473
683,116.122,2.6722166666666665,4.0,0.47,6,3,2.2453269133615663
684,111.453,5.744883333333333,4.0,0.32,4,0,0.6962717548659242
685,99.98,4.702883333333333,4.0,0.0256,3,1,0.6379065325172855
686,159.375,3.324883333333333,4.0,0.161,8,2,2.4060994621365164
687,89.643,2.5549000000000004,1.0,0.63,4,0,1.56561900661474
688,80.609,4.313116666666667,4.0,0.652,8,0,1.8548072352938902
689,85.139,6.516,4.0,0.453,13,13,1.9950890116635973
690,109.7,2.8871166666666666,3.0,0.3,19,16,6.580960242918252
691,144.023,3.834883333333333,4.0,0.739,6,1,1.5645847548599916
692,115.823,10.038283333333334,3.0,0.298,8,8,0.7969490135265491
693,89.895,2.8160000000000003,4.0,0.611,4,0,1.4204545454545454
694,135.827,3.252216666666667,4.0,0.342,5,3,1.5374129439920463
695,130.033,2.70755,4.0,0.427,3,0,1.1080127790807188
696,135.193,4.80445,4.0,0.373,5,1,1.0407018493271862
697,75.602,4.760566666666667,4.0,0.38,3,0,0.6301770797594124
698,111.689,3.302216666666667,4.0,0.0947,9,4,2.7254420010800824
699,128.26,3.5824833333333337,4.0,0.505,4,1,1.1165439243727582
700,120.471,5.943783333333333,4.0,0.752,3,0,0.5047290306118157
701,77.56,2.1308833333333332,4.0,0.563,13,4,6.100756337356183
702,72.795,3.5637833333333333,4.0,0.28,13,5,3.6478087425816197
703,82.979,3.5281000000000002,4.0,0.676,10,8,2.834386780420056
704,148.013,4.1735500000000005,4.0,0.492,6,6,1.4376250434282563
705,130.879,4.415116666666666,4.0,0.54,13,6,2.9444295545229084
706,150.845,3.6300000000000003,4.0,0.813,16,14,4.407713498622589
707,136.302,3.7135499999999997,4.0,0.863,5,1,1.3464205409917736
708,111.963,3.0344333333333333,4.0,0.741,5,1,1.6477541111465073
709,150.953,4.03645,4.0,0.457,4,1,0.9909697878085941
710,90.907,3.8813,1.0,0.403,18,16,4.637621415505114
711,97.028,3.4233333333333333,4.0,0.5,5,1,1.4605647517039921
712,78.088,3.387783333333333,5.0,0.233,16,14,4.722852209163317
713,104.996,4.342,4.0,0.546,2,0,0.460617227084293
714,139.902,3.2582166666666668,3.0,0.427,12,6,3.6829963221189503
715,83.156,2.4909666666666666,4.0,0.372,16,5,6.423209195894499
716,142.486,2.3744500000000004,5.0,0.529,3,1,1.2634504832698097
717,97.188,5.6371166666666666,4.0,0.794,5,0,0.8869782719889305
718,79.764,4.8853333333333335,4.0,0.206,31,24,6.345524017467248
719,79.456,3.5517833333333333,4.0,0.363,6,3,1.6892922334789566
720,108.355,1.9222166666666667,4.0,0.278,6,3,3.1213963046135973
721,152.165,4.41755,4.0,0.873,4,0,0.90547928150219
722,94.926,3.4817833333333335,4.0,0.488,4,0,1.1488365636383653
723,143.302,2.8981500000000002,4.0,0.832,5,2,1.7252385142245914
724,129.252,4.899783333333334,4.0,0.137,4,3,0.8163626282794817
725,102.221,2.0051833333333335,4.0,0.0751,12,5,5.984490196241407
726,76.497,3.086,4.0,0.104,11,6,3.5644847699287103
728,129.964,3.8522166666666666,4.0,0.783,3,0,0.7787723951145011
729,129.863,5.363783333333333,4.0,0.194,10,10,1.8643556942083792
730,129.449,5.837783333333333,4.0,0.574,7,0,1.1990852692374674
731,121.459,3.74555,4.0,0.421,96,83,25.630414758847163
732,103.019,4.1193333333333335,4.0,0.635,4,0,0.9710309111506716
733,107.989,4.316450000000001,4.0,0.379,15,7,3.475077899662917
734,134.326,3.1902166666666667,4.0,0.541,30,22,9.403750006530382
735,88.591,2.598,4.0,0.446,3,0,1.1547344110854505
736,113.312,2.4948833333333336,4.0,0.331,11,2,4.409023802048192
737,128.548,3.17245,3.0,0.248,4,1,1.260855175022459
738,104.252,3.7866666666666666,4.0,0.383,7,0,1.8485915492957747
739,101.001,4.43555,3.0,0.735,6,0,1.3527071050940696
740,170.34,1.924,4.0,0.876,13,6,6.756756756756757
741,120.138,0.7148833333333333,4.0,0.204,4,2,5.595318583451846
742,149.881,3.2544666666666666,4.0,0.723,9,1,2.765430075588422
743,81.446,3.058883333333333,4.0,0.16,4,1,1.3076667411310228
744,123.829,3.6459166666666665,4.0,0.45,12,6,3.2913533404950748
745,115.958,3.9302166666666665,4.0,0.657,3,0,0.7633166958564626
746,84.088,5.450666666666667,4.0,0.555,6,3,1.1007827788649707
747,154.1,5.77245,3.0,0.529,4,0,0.69294666909198
748,167.026,3.492,4.0,0.836,2,0,0.572737686139748
749,89.911,2.634,4.0,0.479,12,11,4.555808656036446
750,77.275,4.08445,4.0,0.119,27,17,6.610437145760138
751,75.05,3.6633333333333336,4.0,0.936,3,0,0.818926296633303
752,106.574,5.018883333333333,4.0,0.241,9,6,1.7932275771835038
753,91.405,3.7177833333333337,4.0,0.29,18,16,4.84159467783222
754,81.208,1.9968833333333333,4.0,0.351,11,4,5.508584210394531
755,109.936,3.7104500000000002,4.0,0.466,11,10,2.9645999811343637
756,94.605,2.5577833333333335,4.0,0.432,4,1,1.5638541184749815
757,169.515,3.490666666666667,4.0,0.696,3,0,0.8594346829640946
758,130.145,3.4822166666666665,4.0,0.59,12,7,3.4460808010223376
759,137.688,4.886383333333333,4.0,0.913,6,2,1.2279020270615966
760,107.01,3.078866666666667,4.0,0.657,2,0,0.6495896758547517
761,110.522,4.252666666666666,4.0,0.582,3,0,0.7054397240946857
762,75.002,3.7001,4.0,0.561,13,5,3.5134185562552362
763,148.096,4.972883333333333,4.0,0.66,3,0,0.6032717437569753
764,109.863,3.9512833333333335,4.0,0.96,6,3,1.5184939914036368
765,165.983,3.0801333333333334,4.0,0.592,3,1,0.9739838102246656
766,107.768,2.44755,4.0,0.603,21,10,8.58000858000858
767,175.038,3.71755,4.0,0.831,3,0,0.8069830937041869
768,81.486,3.0928833333333334,3.0,0.473,24,7,7.759749532528978
769,128.128,4.084883333333333,4.0,0.676,14,7,3.427270464680754
770,134.066,3.4448833333333337,4.0,0.56,10,3,2.902855926422278
771,146.448,5.16,4.0,0.442,10,6,1.937984496124031
772,118.008,3.46845,4.0,0.74,3,0,0.8649396704579856
773,129.565,3.8237666666666663,5.0,0.123,4,1,1.0460889349942901
774,147.986,3.74755,4.0,0.536,4,0,1.067364011153954
775,140.071,5.2019166666666665,4.0,0.227,19,15,3.6524998798519777
776,119.705,2.1828833333333337,4.0,0.424,11,6,5.039206554022584
777,115.0,4.782033333333334,3.0,0.56,5,3,1.0455803319369026
778,99.195,4.666666666666667,1.0,0.276,12,0,2.571428571428571
779,122.511,4.154883333333333,4.0,0.887,17,6,4.091570962682466
780,103.027,4.605333333333333,4.0,0.952,6,0,1.3028372900984366
781,169.316,3.9503333333333335,4.0,0.209,6,1,1.5188591680027002
782,135.525,4.49795,4.0,0.355,4,0,0.8892940117164485
783,141.996,3.7497833333333332,4.0,0.659,3,0,0.8000462248929938
784,139.863,3.4817833333333335,4.0,0.838,4,1,1.1488365636383653
785,79.983,3.3756,4.0,0.459,4,0,1.1849745230477544
786,160.039,3.45,4.0,0.632,30,25,8.695652173913043
787,136.01,3.600216666666667,4.0,0.923,3,0,0.8332831820307111
788,81.876,4.00245,4.0,0.11,3,0,0.7495409061949556
789,119.985,3.6022166666666666,4.0,0.608,26,6,7.2177779422855375
790,95.992,4.001783333333333,4.0,0.361,38,31,9.495766470781778
791,147.464,4.342216666666667,4.0,0.311,5,1,1.1514856083490381
792,93.06,5.464883333333333,4.0,0.609,3,0,0.5489595691277338
793,74.008,3.820666666666667,4.0,0.602,19,6,4.972954109230501
794,181.874,5.6506,4.0,0.441,8,2,1.4157788553427955
795,110.259,2.838216666666667,4.0,0.561,9,5,3.1710052673920828
796,99.894,4.022883333333334,4.0,0.629,5,1,1.2428896355433292
797,89.918,4.482666666666666,3.0,0.378,4,0,0.8923259964306962
798,150.99,3.0526666666666666,4.0,0.907,7,5,2.293077091067919
799,143.86,4.84845,4.0,0.594,11,4,2.26876630675783
800,95.002,4.04555,4.0,0.547,10,4,2.471851787766805
802,69.387,3.8302166666666664,4.0,0.407,6,2,1.5664910166091564
803,86.776,3.5193333333333334,4.0,0.673,8,4,2.273157795036939
804,131.926,4.8533333333333335,4.0,0.386,20,10,4.1208791208791204
805,142.119,5.244666666666666,3.0,0.319,6,1,1.1440193212152028
806,112.663,4.3380833333333335,4.0,0.173,3,0,0.6915496475017768
807,81.984,3.496,4.0,0.633,4,1,1.1441647597254005
808,134.551,3.9417833333333334,4.0,0.478,16,3,4.059076475537722
809,135.229,4.533783333333333,4.0,0.325,6,2,1.323398045046999
810,139.506,5.696216666666667,4.0,0.389,6,1,1.0533307195126589
811,94.08,3.5326666666666666,4.0,0.156,7,0,1.9815059445178336
812,85.012,4.336216666666667,4.0,0.521,4,0,0.9224631303017606
813,113.664,3.492,4.0,0.7,11,6,3.150057273768614
814,159.323,5.589766666666667,3.0,0.589,3,0,0.5366950319929872
815,125.135,3.61555,4.0,0.711,4,0,1.1063323699022278
816,184.086,4.177116666666667,4.0,0.638,7,2,1.6757971008710155
